0_names,0_logfoldchanges,0_pvals,0_pvals_adj,1_names,1_logfoldchanges,1_pvals,1_pvals_adj,2_names,2_logfoldchanges,2_pvals,2_pvals_adj,3_names,3_logfoldchanges,3_pvals,3_pvals_adj,4_names,4_logfoldchanges,4_pvals,4_pvals_adj,5_names,5_logfoldchanges,5_pvals,5_pvals_adj,6_names,6_logfoldchanges,6_pvals,6_pvals_adj,7_names,7_logfoldchanges,7_pvals,7_pvals_adj,8_names,8_logfoldchanges,8_pvals,8_pvals_adj,9_names,9_logfoldchanges,9_pvals,9_pvals_adj,10_names,10_logfoldchanges,10_pvals,10_pvals_adj,11_names,11_logfoldchanges,11_pvals,11_pvals_adj,12_names,12_logfoldchanges,12_pvals,12_pvals_adj,13_names,13_logfoldchanges,13_pvals,13_pvals_adj,14_names,14_logfoldchanges,14_pvals,14_pvals_adj,15_names,15_logfoldchanges,15_pvals,15_pvals_adj,16_names,16_logfoldchanges,16_pvals,16_pvals_adj,17_names,17_logfoldchanges,17_pvals,17_pvals_adj
Sucla2,,3.0996121487869575e-05,0.00010342610358356482,Ctss,,0.004318795411009052,0.01279618867425392,Gm26532,,0.017194004311848688,0.05939746944093183,Lyz2,,0.02034528398791881,0.0694864236725255,Hhex,,6.955389210650208e-07,2.1218545105600085e-06,Vps37b,,7.654558848217993e-10,4.0817361487636545e-09,Dkc1,,0.027473319053627366,0.0736510758739024,Cyp51,,5.0937412841729434e-05,0.0003034536284056758,Sync,3.037095,0.709451430322863,0.8811712760760522,Coro1a,,0.13113785903127456,0.40438805566264496,Prkaa1,,0.13732698010742858,0.5364249502399955,Nfkbib,,0.05859590451886663,0.25119865310716755,Fyb,,0.2053194846849049,0.7653528219587789,Lrrc39,,0.3521697473029657,0.8858562923803391,Sybu,,0.10936155303676386,0.33027864088417724,Mrpl12,,0.2489573017194,0.9994566113593073,Pip4k2b,,0.03886037864630694,0.15271036347554756,Adi1,8.56143,0.6062199588003969,0.9978952160707925
Sgcd,,3.0734023371423036e-05,0.00010263905074722675,Casq2,,0.0043125743611485265,0.01278743640116313,Ifit1,,0.017130028261552712,0.059228737293036494,Cd74,,0.02020852699854575,0.06907962853476687,Commd2,,6.513372228312571e-07,1.9885599767250703e-06,Ptpn18,,7.463673235798413e-10,3.9853774958956325e-09,Pkp4,,0.027182353591599425,0.07292099517307755,Rab3a,,5.07347138655756e-05,0.0003027068141308886,Gstp2,,0.7089945227256065,0.8809538291898488,F830016B08Rik,,0.13059049488572463,0.40341846644256213,Cd14,,0.13709337736591173,0.5364249502399955,Rnpep,,0.0583827285490661,0.25055921002307535,Mras,,0.20459476040678481,0.7636539601263753,H2-DMb1,,0.34932766813140503,0.8821087052040769,Mfn1,,0.10857611628777113,0.3284133841965504,Fam71a,,0.24892304260099252,0.9994566113593073,Ttc33,,0.038775766059516964,0.15253100337381847,Actc1,,0.6042317973886129,0.9978952160707925
Sema4a,,3.0151307365882942e-05,0.00010077900685744307,Hist1h4i,,0.004206794446783306,0.01248323992775577,Itgb7,,0.017129643497338583,0.059228737293036494,Dhrs7c,,0.020131291579498643,0.06890379948724983,Flt4,,6.437888733165807e-07,1.967048907229584e-06,Chd7,,7.193699975991536e-10,3.846467446179081e-09,Ckmt2,,0.026810967224757506,0.07217202594064709,Ap1ar,,5.020588648019878e-05,0.00030000891554732523,Mir142hg,3.728125,0.708417525913354,0.8805164167751247,Adora2b,,0.13058131065623022,0.40341846644256213,Sybu,,0.13686979581461056,0.5362446254438296,Gpr4,,0.05780048227818899,0.2486745539861703,Sned1,,0.20444708636485287,0.7636539601263753,Il34,,0.34926372948353257,0.8821087052040769,Plpp6,,0.1080967800571741,0.3274696572320274,Ankrd37,,0.24890020502010268,0.9994566113593073,Nrarp,,0.038739551467914975,0.15253100337381847,Sox6,7.3325615,0.603199111700876,0.9978952160707925
Pygm,,2.944954223805729e-05,9.851752847842413e-05,Clec11a,,0.004202290138536948,0.012479335054805476,Phkg1,,0.01696756661362783,0.05877084577499055,Fam213a,,0.020102394779572038,0.06889734953348946,Cpeb1,,6.370321147091059e-07,1.947924763258938e-06,Klhl2,,7.008720277225502e-10,3.752685521896117e-09,Acacb,,0.026772767089369993,0.07211879586221208,Myoz1,,4.825454703441661e-05,0.0002892316953946502,Siglech,4.4420996,0.707756589429533,0.8805164167751247,Ciapin1,,0.13057671872939763,0.40341846644256213,Snx13,,0.13616203057754458,0.5340062000806708,Cog8,,0.05750452209137976,0.24798065940883723,Lgmn,,0.2039603121474184,0.7636539601263753,Itgb8,,0.34847576388949675,0.8816639559557146,Nrap,,0.10736474480218158,0.32575628771762694,Cops5,,0.24789680155676974,0.9994566113593073,Dnm3os,,0.038739551467914975,0.15253100337381847,Itgam,,0.603199111700876,0.9978952160707925
Ccnh,,2.9261021984896915e-05,9.797060739853425e-05,Vcam1,,0.004154999266213149,0.012360424015589826,Bpgm,,0.016891784276498727,0.05861209544168086,Ramp3,,0.01978596201544174,0.0679318029196833,Sox9,,5.993887674308016e-07,1.835686725918746e-06,Sh2b1,,6.96824827293052e-10,3.736126539760281e-09,Adamts10,,0.026575068181367657,0.0716849185815803,Sh3bgr,,4.8130877526107994e-05,0.00028893290588525563,Cmtm5,5.4916897,0.707756589429533,0.8805164167751247,Bccip,,0.1304436073376057,0.40341846644256213,Prmt2,,0.1357705867337783,0.5335402374257111,Sdccag8,,0.05695068335972937,0.24603198087194345,Gstk1,,0.20335670762901448,0.7623928674903857,Echdc2,9.553293,0.3472003852385057,0.8801439817509789,Cxcl9,,0.1072862160436852,0.32575628771762694,Lpin1,,0.24771466914377982,0.9994566113593073,Ptcd2,,0.038739551467914975,0.15253100337381847,Dixdc1,8.283771,0.603199111700876,0.9978952160707925
Meox1,,2.8686874404219627e-05,9.613050207030448e-05,Arpc5l,,0.0040500010905171685,0.012087831988291772,Ramp3,,0.016798514321807942,0.05834018194814222,Gm11730,,0.019761291515204026,0.0679066681216054,Npat,,5.914926384445604e-07,1.815766421076086e-06,Unc45b,,6.814736920888609e-10,3.658831318018932e-09,2310039H08Rik,,0.026130519764915382,0.07068061807869994,Afg3l1,,4.778163488017976e-05,0.000287276987589898,Ephx4,5.94299,0.707143917720329,0.8805164167751247,Tnf,,0.1304344311239195,0.40341846644256213,Ppp1r14c,,0.13526445366321238,0.5320854991334806,Fam213b,,0.0569348494427994,0.24603198087194345,Foxred1,,0.20334935463420944,0.7623928674903857,Eef1e1,,0.3466486447204703,0.8793148382604801,Ank1,,0.10620532658602402,0.3230314235967953,Sesn1,,0.2474643900464799,0.9994566113593073,Zfp651,,0.03788786351558087,0.1496398565085606,Nmnat3,5.9709115,0.603199111700876,0.9978952160707925
Timp1,,2.604588444424924e-05,8.750522893973521e-05,Rapsn,,0.0039016616672913553,0.01170199522281867,Arhgap15,,0.016735077853751845,0.058171487317570804,Bex1,,0.019151352755608787,0.0658685366304506,Cxcr4,,5.783105175216026e-07,1.7780890538723901e-06,Sncg,,6.808628016605531e-10,3.658831318018932e-09,Tnfrsf10b,,0.02572478009177978,0.06967943894756129,Rnf114,,4.631705591248667e-05,0.00027889993360226585,Nrxn1,4.137516,0.7051030501138169,0.8791779394351232,Acot13,,0.12940530109071813,0.40195658133972834,Aimp2,,0.13471179137419687,0.5309788030600268,Fam89a,,0.05675828604282622,0.2457432871367498,Map3k4,,0.2025417065904288,0.7615256864504691,Ift43,,0.3451130879390266,0.8771421393570655,Piezo2,,0.10611373612945416,0.3230314235967953,Ccdc43,,0.24676001074244747,0.9994566113593073,Pacs2,,0.0377666601716085,0.14931182617340974,Casq2,,0.6021672206626788,0.9978952160707925
Sssca1,,2.361792946050016e-05,7.941630232680209e-05,Rbfox1,,0.0038716206680204064,0.011626052291539466,Fbp2,,0.01667936769916904,0.05802937348848678,C4b,,0.019123227720396364,0.06582965109730111,Casp7,,5.291378526113165e-07,1.62818046786218e-06,Rnf149,,6.374174334216476e-10,3.431708162878031e-09,Plekhb1,,0.025650210865607908,0.06952557155677933,Dkc1,,4.504594271769608e-05,0.0002716638209507896,Timd4,4.523605,0.7051030501138169,0.8791779394351232,Fastk,,0.12933235934702644,0.40195658133972834,Abra,,0.13412739850516373,0.5297423186167617,Serpine1,,0.05615302762512858,0.24339197134524174,Tmtc1,,0.19942870926315637,0.7519884085317861,Me3,,0.3432550768434076,0.8746747205501936,Chchd10,,0.10573430488028501,0.3223084651880339,Svip,,0.24668057237997787,0.9994566113593073,Pfdn4,,0.03773419837585727,0.14931182617340974,Rnf157,6.749858,0.6021672206626788,0.9978952160707925
Gpt2,,2.2325874451019977e-05,7.520092306479535e-05,Fbxo32,,0.003746653945462788,0.011280310417339501,Bex1,,0.016359227199153687,0.057016932553417214,Syk,,0.019097900042943847,0.06580033518317097,Cish,,4.902423294610297e-07,1.5096840893080016e-06,Gcnt2,,6.124918014785587e-10,3.302056351221872e-09,Ndufb5,,0.025623304174890168,0.06950077099135143,Uchl3,,4.431250837234259e-05,0.0002676530212489952,Gm43672,3.9812565,0.7041193887269442,0.8785219277900095,Plac8,,0.12818320788521317,0.3993153755477769,Lcp1,,0.1337786595280189,0.5288986599925919,Cd248,,0.055897879931137665,0.24255465859254194,Chst15,,0.19931274625310846,0.7519884085317861,Gpr155,,0.3431180913092845,0.8746747205501936,Col12a1,,0.10563847499912347,0.32226733526622703,Dnajc2,,0.24652174941085525,0.9994566113593073,Hdhd2,,0.03736112812959072,0.14800754605184016,Klf15,,0.6019027614177277,0.9978952160707925
Hfe2,,2.202637370246345e-05,7.425600919159513e-05,Cisd1,,0.003718636686016831,0.011204575819145402,H2-Aa,,0.016159287373264775,0.05647093819549851,Rapsn,,0.01885442214862344,0.06501868571780806,Bag4,,4.759302830324685e-07,1.469078176489812e-06,Nrarp,,5.991638015795336e-10,3.2346580956997166e-09,Gnb5,,0.02542317152641108,0.0690536386914455,Zfp62,,4.314801918021561e-05,0.00026102217476254083,Cyth4,,0.7025369736336806,0.8773866352272578,Adora2a,,0.12742002582008344,0.39738803271697737,Aldh1a2,,0.13377388715679359,0.5288986599925919,Apobec2,,0.05570844910550314,0.24200096537063184,Tnfaip6,,0.19912441145649307,0.7519884085317861,Prkcq,,0.3422863920267165,0.873343506122926,Bet1,,0.10368236366788541,0.31753737980915764,Samd5,,0.24612500551546568,0.9994566113593073,Rnf126,,0.03729974282336482,0.1479140764039006,Tst,9.444006,0.6013211355006437,0.9978952160707925
Bola1,,2.151762590421766e-05,7.266608092243997e-05,Dusp2,,0.0036486880415389014,0.011002284279339955,Dhrs7c,,0.01571262080134286,0.05506372236387432,Smc4,,0.018755890981182025,0.06473594118196335,Ptgis,,4.555060546831408e-07,1.4071434080740436e-06,Syt11,,5.910904685348194e-10,3.1954807926039826e-09,Rangrf,,0.02539913997950702,0.06903627352763227,Fem1a,,4.2395524892026345e-05,0.0002568670037575714,Dapp1,,0.7018780138407461,0.8768434555291033,Nexn,,0.1272714154648546,0.39724108463272795,Ebag9,,0.13209745450309943,0.5243706256847173,Kif16b,,0.0555453979224251,0.24156076385374647,Fam110a,,0.19862523049382264,0.7519884085317861,Suclg1,,0.34135096009770327,0.8720937714245499,Nol3,,0.10360597975231542,0.31753737980915764,Rhot1,,0.24592114017101663,0.9994566113593073,Cd55,,0.03727346112797465,0.1479140764039006,Itga4,,0.6011361259238837,0.9978952160707925
Cacnb1,,2.117891086638414e-05,7.158398715978196e-05,Itga7,,0.003644453980353821,0.011002284279339955,Ncf1,,0.015414129601352087,0.05420507617642892,Cd48,,0.018733251898373465,0.06471487019438106,Zdhhc21,,4.448963114619605e-07,1.3754535253255242e-06,Lbh,,5.828810816266607e-10,3.1554585802029736e-09,Fopnl,,0.025214666184747575,0.06863018320382616,Neu1,,4.201259892836107e-05,0.0002549415693110159,Cd209f,,0.7011474296256216,0.8765950574209945,Hfe2,,0.12707347814623926,0.3969398192054114,Thrb,,0.13128182560405172,0.5221921396486365,Pparg,,0.055007327292320274,0.23950917833074747,Kmt5a,,0.19640098874742662,0.7455998738675342,Ptges3l,,0.3408891044409347,0.8720522580273322,Fbxo6,,0.10359250488169332,0.31753737980915764,Pgm5,,0.24537807814134405,0.9994566113593073,Trp53i11,,0.03695930839476535,0.1468616579260016,Slc7a8,7.589573,0.6001058291295885,0.9978952160707925
Tpbgl,,2.0915029163313426e-05,7.075317557926425e-05,Ubac1,,0.003620606215242515,0.010942897858269655,Gmnn,,0.01519043176626724,0.05346704130680754,Ly86,,0.01868669071794736,0.06461104900180739,Eif2ak1,,4.354602931898289e-07,1.3484110660957202e-06,Hist1h1e,,5.818728374802588e-10,3.154363276866666e-09,Stac3,,0.025152845022187044,0.06850955839724432,Lias,,4.176081422321663e-05,0.00025380718458023276,Nkain4,3.783348,0.6998067487646824,0.87537347864013,Laptm5,,0.12421698187166912,0.3905102546551911,Prrg1,,0.13124420332599926,0.5221921396486365,Macrod2,,0.05496375254835207,0.23950917833074747,Cxcl2,,0.19477153748573073,0.7401318424457768,Dkk3,,0.3408891044409347,0.8720522580273322,Sfrp4,,0.1035880135676988,0.31753737980915764,Gfm2,,0.24537807814134405,0.9994566113593073,Swt1,,0.03676266756191382,0.14622874068834418,Col23a1,7.3653517,0.6001058291295885,0.9978952160707925
Lhfpl2,,2.078900070902892e-05,7.038767195081244e-05,Cpxm2,,0.003603906251972866,0.010900841630774186,Hoxb3os,,0.014929999183021502,0.052692530930880215,Ptafr,,0.018382719676388132,0.06372893251849703,Lama5,,4.1847050116365405e-07,1.2978554212001124e-06,Cep164,,5.768171326137059e-10,3.1312930056172607e-09,Bnip3,,0.024156690258412588,0.0660260374800467,Cul2,,4.0574491213841367e-05,0.00024698065102795507,Tk1,3.378493,0.6998067487646824,0.87537347864013,St6galnac6,,0.1238948740168513,0.3898107209822797,Myh4,,0.1311031942310246,0.5221921396486365,D630033O11Rik,,0.054204575156329995,0.23678203924316474,Mrps21,,0.19447246022024933,0.739713517300346,Med25,,0.34024946689079083,0.8715552443786357,Scin,,0.10319338362883966,0.3170321063761997,Mief1,9.959649,0.24537807814134405,0.9994566113593073,Timm9,,0.0364751091684805,0.1452325303005419,Bex1,,0.5990763319201193,0.9978952160707925
Zbtb7b,,2.047241717676336e-05,6.937579292627861e-05,Ppm1l,,0.0035049917114229633,0.010609851166673998,Lbx1,,0.01472698633336262,0.05206994083900749,Cmya5,,0.018309846098828332,0.0635325688216437,Slc2a1,,4.1611755036760426e-07,1.2915813577627304e-06,Smn1,,5.25925359145312e-10,2.858988688464932e-09,Isca1,,0.022545878460809875,0.061839220949971865,Cyb5r1,,4.041842802198593e-05,0.0002464139054175279,Trem2,4.367219,0.6987061744891178,0.8751155094241302,Abra,,0.12385080046149904,0.3898107209822797,3632451O06Rik,,0.12979743037525665,0.5183950433558719,Abcf3,,0.05410839933346375,0.23662600557673422,Uqcrc1,,0.19435150098619192,0.739713517300346,1500009L16Rik,,0.3396105989985686,0.8704884639688261,Fam84b,,0.10226537322936204,0.31467505567588283,Acer2,,0.24455378473460476,0.9994566113593073,Stab1,,0.0364751091684805,0.1452325303005419,Rapsn,11.317123,0.598047635931023,0.9978952160707925
Jph2,,1.9640110214870703e-05,6.67286383515659e-05,Fes,,0.003486656340629729,0.010570699393667513,Ankrd37,,0.014600799086738824,0.051717219570584394,Mrps36,,0.01828856514519208,0.0635150345858756,Efr3b,,4.0402431089372395e-07,1.2560374526116245e-06,Dgke,,5.171259681148585e-10,2.815064032269202e-09,Cd274,,0.02199264240668435,0.06040645781035968,Plcb1,,4.028961954903664e-05,0.00024601181109973385,Fndc5,,0.6986344198692842,0.8751155094241302,Nuak1,,0.1227485573056611,0.38807581041547456,Ngrn,,0.12915066776377757,0.5163388290372067,Ifit2,,0.05379555248826242,0.23552102062534577,Tmem182,,0.19291844416812431,0.7352315389231144,Pepd,,0.33926530278578737,0.8701732602251453,Aoc3,,0.10196342977704657,0.3142400505097325,Ccng1,,0.2443846503955308,0.9994566113593073,Stx3,,0.036460781701700806,0.1452325303005419,Txnrd2,7.796778,0.5979949039182911,0.9978952160707925
Kcna2,,1.938802177950362e-05,6.592938075150058e-05,Fcgr2b,,0.00343836246117766,0.010448564187150126,Yrdc,,0.014411652793563625,0.05113980873436811,Adora2b,,0.018138883963930548,0.06310719274206593,Usp40,,3.8237764213692667e-07,1.18968687704605e-06,AU019823,,5.118372445151748e-10,2.790154561326454e-09,Dio2,,0.021829849520895367,0.06000142628144977,Gstp1,,4.0243537856642214e-05,0.00024601181109973385,Atp5o-1,,0.6985626679421539,0.8751155094241302,2310061I04Rik,,0.12173658000718911,0.38639964455087955,Ankrd9,,0.1285711870803573,0.5145476750843747,Coro6,,0.05363467488100336,0.23507963884014238,Syk,,0.19203554908391218,0.7332947698677389,Slc7a2,,0.338105505345769,0.8689067287743533,Mut,,0.10025412883243706,0.3099483888231901,Sema6d,,0.24391151120565335,0.9994566113593073,Mif4gd,,0.036400658698543024,0.1452325303005419,Ptafr,,0.5970197427930611,0.9978952160707925
Timm10,,1.926019996065278e-05,6.55516718660826e-05,Ikzf4,,0.0034083806079752512,0.010373562752422343,Cd37,,0.014380284413603473,0.051121192729195276,Slc2a4,,0.01801300240440505,0.06272499235839979,2310033P09Rik,,3.614051767327485e-07,1.1262260045636765e-06,Mtmr10,,5.071648353453251e-10,2.768539979834871e-09,Trim63,,0.02138143456818142,0.05889298726239414,Cpxm2,,4.0035582414154826e-05,0.000245225773973399,Serinc2,4.7754946,0.6974150037831006,0.8743377081380703,Slc25a30,,0.12002002369003915,0.3819173761974091,Tspan18,,0.12827989569033735,0.513907381506633,Zswim7,,0.05358197452766018,0.23507963884014238,Dusp2,,0.1919791451274977,0.7332947698677389,Fam105a,,0.338105505345769,0.8689067287743533,Mafa,,0.10007047982977324,0.3096251842321996,Zfp367,,0.24386648390880628,0.9994566113593073,Lsm2,,0.03621794753618237,0.1449458554771143,Msc,6.460763,0.5970197427930611,0.9978952160707925
Sbsn,,1.9060375982738484e-05,6.492803446165225e-05,Gpcpd1,,0.0033993030519817854,0.010353986105413781,Dact2,,0.014266545953157496,0.05076296441878039,Cd52,,0.017842303246958915,0.0621859081999975,Cetn2,,3.6105158011748054e-07,1.1260206251632023e-06,Ifi47,,5.013828304223619e-10,2.740799438928945e-09,Atp5k,,0.02133856696883059,0.05881630360281896,Eef1a2,,4.0035582414154826e-05,0.000245225773973399,Scg3,,0.6972715943589931,0.8743377081380703,Tmem242,,0.11986101283428005,0.38172172842422464,Fam89a,,0.12697772045915334,0.5102574926869878,Swt1,,0.05341912836327405,0.23466045837694124,AC160336.1,,0.19064312956774443,0.7294009864400309,Cops5,,0.3377611923229682,0.8689067287743533,Dusp8,,0.09966913841164296,0.3086273795436476,Gvin1,,0.24373143705079192,0.9994566113593073,Otud1,,0.03616101085691635,0.14486611718932507,Ddx20,6.6237173,0.5939934655013663,0.9978952160707925
Klhl33,,1.840902318907411e-05,6.276386477529274e-05,Casp7,,0.0033379872607567753,0.010198971224513676,Malt1,,0.014195944634334533,0.05055771364766639,Hrc,,0.017526486188875912,0.06113963185673826,Dusp5,,3.593256293422863e-07,1.1215315097653178e-06,Gm12002,,4.854657944051461e-10,2.657500866156282e-09,Gbp9,,0.02130875698070247,0.05877552841611661,Tomm6,,3.9403559256956285e-05,0.0002421122934564002,Yipf7,4.2766395,0.6959097448398663,0.8736091598246426,Cutc,,0.1195091984569468,0.3812216811413935,Vps33a,,0.12660691300948504,0.5092902954975586,Fbxo31,,0.05315445061413284,0.23376013449855723,Hpse,,0.19011064431582136,0.7280754029864235,Smyd1,,0.3345688393405478,0.8615147613019106,Nos2,,0.09962559181760725,0.3086273795436476,H2-Q10,,0.24364143500388946,0.9994566113593073,Pyurf,,0.03610983310105122,0.14480931020237137,Grk3,6.628759,0.5939408967216582,0.9978952160707925
Fyb,,1.7952733110692876e-05,6.126154960353262e-05,Acsl1,,0.0033236623933287014,0.01016313641210042,Slc25a30,,0.013743553652236519,0.04908053740406362,Ube2d1,,0.017448089192849785,0.060974840268583984,Nuak1,,3.3282151296818864e-07,1.0396355959756507e-06,Egr3,,4.822011863228898e-10,2.6433269513554497e-09,Cyp1b1,,0.02092752297546719,0.05776468612551381,Mrps9,,3.8731895391070626e-05,0.00023835949459221766,Pxmp2,,0.6952172498849216,0.8735410324396736,Pkn3,,0.11949205749694472,0.3812216811413935,Stx3,,0.12477454914265712,0.5034717374684123,Rwdd4a,,0.05304490660310818,0.23354079240108597,F830016B08Rik,,0.19011064431582136,0.7280754029864235,Dixdc1,,0.33395756032831436,0.8605602028895466,Ckmt2,,0.09956465208483191,0.3086273795436476,Fzd6,,0.2420925740020855,0.9994566113593073,Mrps9,,0.036044529171968626,0.1446956791580361,Socs6,,0.5919973499703728,0.9978952160707925
Akr1b10,,1.787600816593437e-05,6.105296331716154e-05,Smyd1,,0.0033043411060833592,0.010119867831932916,Ms4a6c,,0.013718851101342423,0.04903706229283492,Cab39l,,0.01744511277923447,0.060974840268583984,Atxn1,,2.8119435979437765e-07,8.811807239673291e-07,Prps1,,4.725682809600848e-10,2.594154630684112e-09,Art1,,0.020776104046209155,0.05738720623631802,Akr7a5,,3.7211191272420394e-05,0.00022936157896102902,Gpm6a,,0.6932128385769372,0.8715820912914013,Pgm5,,0.11918812587108467,0.3808182242117758,2310040G24Rik,,0.12434562902915694,0.5027776777067359,Dcaf11,,0.05297529503540236,0.23354079240108597,Cdkn2aipnl,,0.18973995480594008,0.7280754029864235,Nmrk2,,0.33314019675036044,0.8599326148323836,Nus1,,0.09923435509604998,0.3084318704182568,Trim63,,0.24127605617940429,0.9994566113593073,Wdr70,,0.03601616758139119,0.1446956791580361,Slc25a16,,0.5919711058293118,0.9978952160707925
